# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	209779	210651	-				primosomal protein DnaI	dnaI		IR085_RS02135	873		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	210665	212029	-							IR085_RS02140	1365		old_locus_tag=IR085_02140
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	210665	212029	-	WP_179940364.1	WP_179940364.1		DnaD domain protein			IR085_RS02140	1365	454	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	212022	213014	-							IR085_RS02145	993		old_locus_tag=IR085_02145
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	212022	213014	-	WP_179940366.1	WP_179940366.1		hypothetical protein			IR085_RS02145	993	330	
gene	rRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	213110	213224	-					rrf		IR085_RS02150	115		old_locus_tag=IR085_02150
rRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	213110	213224	-				5S ribosomal RNA	rrf		IR085_RS02150	115		
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	448	1725	+					hisS		IR085_RS08005	1278		old_locus_tag=IR085_08005
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	448	1725	+	WP_179941895.1	WP_179941895.1		histidine--tRNA ligase	hisS		IR085_RS08005	1278	425	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	1728	3500	+					aspS		IR085_RS08010	1773		old_locus_tag=IR085_08010
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	1728	3500	+	WP_179941896.1	WP_179941896.1		aspartate--tRNA ligase	aspS		IR085_RS08010	1773	590	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	3628	4413	+							IR085_RS08015	786		old_locus_tag=IR085_08015
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	3628	4413	+	WP_179941897.1	WP_179941897.1		SDR family oxidoreductase			IR085_RS08015	786	261	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	4547	6658	+							IR085_RS08020	2112		old_locus_tag=IR085_08020
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	4547	6658	+	WP_179941898.1	WP_179941898.1		5'-nucleotidase C-terminal domain-containing protein			IR085_RS08020	2112	703	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	6804	7985	+							IR085_RS08025	1182		old_locus_tag=IR085_08025
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	6804	7985	+	WP_179941899.1	WP_179941899.1		ATP-grasp domain-containing protein			IR085_RS08025	1182	393	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	8187	9365	+							IR085_RS08030	1179		old_locus_tag=IR085_08030
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	8187	9365	+	WP_179941900.1	WP_179941900.1		ATP-grasp domain-containing protein			IR085_RS08030	1179	392	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	9375	10127	+							IR085_RS08035	753		old_locus_tag=IR085_08035
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	9375	10127	+	WP_179941901.1	WP_179941901.1		prolyl oligopeptidase family serine peptidase			IR085_RS08035	753	250	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	10227	11348	+					prfB		IR085_RS08040	1122		old_locus_tag=IR085_08040
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	10227	11348	+	WP_179941902.1	WP_179941902.1		peptide chain release factor 2	prfB		IR085_RS08040	1122	373	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	11477	11890	+							IR085_RS08045	414		old_locus_tag=IR085_08045
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	11477	11890	+	WP_179941903.1	WP_179941903.1		CopY/TcrY family copper transport repressor			IR085_RS08045	414	137	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	11901	14147	+							IR085_RS08050	2247		old_locus_tag=IR085_08050
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	11901	14147	+	WP_179941904.1	WP_179941904.1		heavy metal translocating P-type ATPase			IR085_RS08050	2247	748	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	14137	14340	+							IR085_RS08055	204		old_locus_tag=IR085_08055
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000030.1	14137	14340	+	WP_179941905.1	WP_179941905.1		heavy-metal-associated domain-containing protein			IR085_RS08055	204	67	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	1	190	+							IR085_RS08060	190		partial;old_locus_tag=IR085_08060
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	1	190	+	WP_179941906.1	WP_179941906.1		transposase			IR085_RS08060	190	62	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	430	5223	-							IR085_RS08065	4794		old_locus_tag=IR085_08065
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	430	5223	-	WP_179941907.1	WP_179941907.1		S8 family serine peptidase			IR085_RS08065	4794	1597	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	5439	5729	+					gatC		IR085_RS08070	291		old_locus_tag=IR085_08070
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	5439	5729	+	WP_179941908.1	WP_179941908.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC	gatC		IR085_RS08070	291	96	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	5751	7208	+					gatA		IR085_RS08075	1458		old_locus_tag=IR085_08075
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	5751	7208	+	WP_179941909.1	WP_179941909.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA	gatA		IR085_RS08075	1458	485	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	7224	8651	+					gatB		IR085_RS08080	1428		old_locus_tag=IR085_08080
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	7224	8651	+	WP_179941910.1	WP_179941910.1		Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB	gatB		IR085_RS08080	1428	475	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	8776	9507	+							IR085_RS08085	732		old_locus_tag=IR085_08085
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	8776	9507	+	WP_179941911.1	WP_179941911.1		nitroreductase family protein			IR085_RS08085	732	243	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	9806	10006	+							IR085_RS08090	201		partial;pseudo;old_locus_tag=IR085_08090
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	9806	10006	+				GNAT family N-acetyltransferase			IR085_RS08090	201		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	10237	10839	+					rpsD		IR085_RS08095	603		old_locus_tag=IR085_08095
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	10237	10839	+	WP_179941913.1	WP_179941913.1		30S ribosomal protein S4	rpsD		IR085_RS08095	603	200	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	10994	12294	+							IR085_RS08100	1301		partial;old_locus_tag=IR085_08100
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000031.1	10994	12294	+	WP_179941914.1	WP_179941914.1		Na/Pi cotransporter family protein			IR085_RS08100	1301	434	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	1	3104	-							IR085_RS08105	3104		partial;pseudo;old_locus_tag=IR085_08105
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	1	3104	-				hypothetical protein			IR085_RS08105	3104		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	3916	6570	-					adhE		IR085_RS08110	2655		old_locus_tag=IR085_08110
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	3916	6570	-	WP_179941915.1	WP_179941915.1		bifunctional acetaldehyde-CoA/alcohol dehydrogenase	adhE		IR085_RS08110	2655	884	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	7020	8186	+							IR085_RS08115	1167		old_locus_tag=IR085_08115
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	7020	8186	+	WP_179941916.1	WP_179941916.1		aminoacetone oxidase family FAD-binding enzyme			IR085_RS08115	1167	388	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	8244	9002	-							IR085_RS08120	759		old_locus_tag=IR085_08120
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	8244	9002	-	WP_179941917.1	WP_179941917.1		hypothetical protein			IR085_RS08120	759	252	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	9030	9800	-							IR085_RS08125	771		old_locus_tag=IR085_08125
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	9030	9800	-	WP_179941918.1	WP_179941918.1		hypothetical protein			IR085_RS08125	771	256	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	9908	10444	+							IR085_RS08130	537		old_locus_tag=IR085_08130
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	9908	10444	+	WP_179941919.1	WP_179941919.1		flavodoxin domain-containing protein			IR085_RS08130	537	178	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	10775	11896	-							IR085_RS08135	1122		partial;old_locus_tag=IR085_08135
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000032.1	10775	11896	-	WP_179941920.1	WP_179941920.1		G5 domain-containing protein			IR085_RS08135	1122	373	partial
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1	458	+							IR085_RS08140	458		partial;pseudo;old_locus_tag=IR085_08140
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1	458	+				sodium-dependent phosphate transporter			IR085_RS08140	458		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	857	1027	+					secE		IR085_RS08145	171		old_locus_tag=IR085_08145
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	857	1027	+	WP_179941922.1	WP_179941922.1		preprotein translocase subunit SecE	secE		IR085_RS08145	171	56	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1037	1585	+					nusG		IR085_RS08150	549		old_locus_tag=IR085_08150
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1037	1585	+	WP_179941923.1	WP_179941923.1		transcription termination/antitermination protein NusG	nusG		IR085_RS08150	549	182	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1670	2488	+							IR085_RS08155	819		old_locus_tag=IR085_08155
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	1670	2488	+	WP_218926397.1	WP_218926397.1		DegV family EDD domain-containing protein			IR085_RS08155	819	272	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	2511	2894	+							IR085_RS08160	384		old_locus_tag=IR085_08160
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	2511	2894	+	WP_179941925.1	WP_179941925.1		VOC family protein			IR085_RS08160	384	127	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	3118	5667	+					secA		IR085_RS08165	2550		old_locus_tag=IR085_08165
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	3118	5667	+	WP_218926396.1	WP_218926396.1		preprotein translocase subunit SecA	secA		IR085_RS08165	2550	849	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	5767	5916	+					rpmG		IR085_RS08170	150		old_locus_tag=IR085_08170
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	5767	5916	+	WP_003145675.1	WP_003145675.1		50S ribosomal protein L33	rpmG		IR085_RS08170	150	49	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	5997	6605	-							IR085_RS08175	609		old_locus_tag=IR085_08175
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	5997	6605	-	WP_179941926.1	WP_179941926.1		acetate uptake transporter			IR085_RS08175	609	202	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	6737	7714	+							IR085_RS08180	978		old_locus_tag=IR085_08180
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	6737	7714	+	WP_179941927.1	WP_179941927.1		aromatic acid exporter family protein			IR085_RS08180	978	325	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	7811	8323	-							IR085_RS08185	513		old_locus_tag=IR085_08185
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000033.1	7811	8323	-	WP_179941928.1	WP_179941928.1		GNAT family N-acetyltransferase			IR085_RS08185	513	170	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	1	921	-							IR085_RS08190	921		partial;old_locus_tag=IR085_08190
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	1	921	-	WP_179941930.1	WP_179941930.1		plasmid recombination protein			IR085_RS08190	921	307	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	1165	1428	+							IR085_RS08195	264		old_locus_tag=IR085_08195
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	1165	1428	+	WP_179941931.1	WP_179941931.1		hypothetical protein			IR085_RS08195	264	87	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	2170	2337	-							IR085_RS08200	168		old_locus_tag=IR085_08200
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	2170	2337	-	WP_179941932.1	WP_179941932.1		hypothetical protein			IR085_RS08200	168	55	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	2617	3285	+							IR085_RS08205	669		old_locus_tag=IR085_08205
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	2617	3285	+	WP_179941933.1	WP_179941933.1		hypothetical protein			IR085_RS08205	669	222	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	3266	3787	+							IR085_RS08210	522		old_locus_tag=IR085_08210
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	3266	3787	+	WP_179941934.1	WP_179941934.1		hypothetical protein			IR085_RS08210	522	173	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	3799	4659	-							IR085_RS08215	861		old_locus_tag=IR085_08215
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	3799	4659	-	WP_179941935.1	WP_179941935.1		protein rep			IR085_RS08215	861	286	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	5641	6391	-							IR085_RS08220	751		partial;old_locus_tag=IR085_08220
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000034.1	5641	6391	-	WP_218926398.1	WP_218926398.1		hypothetical protein			IR085_RS08220	751	249	partial
gene	rRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000035.1	1	115	-					rrf		IR085_RS08225	115		old_locus_tag=IR085_08225
rRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000035.1	1	115	-				5S ribosomal RNA	rrf		IR085_RS08225	115		
gene	rRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000035.1	174	3061	-							IR085_RS08230	2888		old_locus_tag=IR085_08230
rRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000035.1	174	3061	-				23S ribosomal RNA			IR085_RS08230	2888		
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000036.1	1	1069	-							IR085_RS08235	1069		partial;pseudo;old_locus_tag=IR085_08235
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000036.1	1	1069	-				hypothetical protein			IR085_RS08235	1069		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000036.1	2619	2852	+							IR085_RS09555	234		
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000036.1	2619	2852	+	WP_228098652.1	WP_228098652.1		hypothetical protein			IR085_RS09555	234	77	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000037.1	1	1253	-							IR085_RS08245	1253		partial;old_locus_tag=IR085_08245
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000037.1	1	1253	-	WP_179941936.1	WP_179941936.1		ISL3 family transposase			IR085_RS08245	1253	418	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000037.1	1393	2601	-							IR085_RS08250	1209		old_locus_tag=IR085_08250
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000037.1	1393	2601	-	WP_179941937.1	WP_179941937.1		peptidoglycan bridge formation glycyltransferase FemA/FemB family protein			IR085_RS08250	1209	402	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000038.1	1	2920	-							IR085_RS08255	2920		partial;old_locus_tag=IR085_08255
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000038.1	1	2920	-	WP_179941938.1	WP_179941938.1		G5 domain-containing protein			IR085_RS08255	2920	973	partial
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000039.1	83	1159	-							IR085_RS08260	1077		old_locus_tag=IR085_08260
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000039.1	83	1159	-	WP_179941939.1	WP_179941939.1		branched-chain amino acid aminotransferase			IR085_RS08260	1077	358	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000039.1	1388	1980	+							IR085_RS08265	593		partial;old_locus_tag=IR085_08265
