# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	79124	81007	+							HMPREF1871_00685	1884		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	79124	81007	+	KXB58019.1			DNA mismatch repair protein			HMPREF1871_00685	1884	627	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	81014	81922	+							HMPREF1871_00686	909		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	81014	81922	+	KXB58020.1			tRNA dimethylallyltransferase			HMPREF1871_00686	909	302	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	81901	82713	+							HMPREF1871_00687	813		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	81901	82713	+	KXB58021.1			regulatory protein RecX			HMPREF1871_00687	813	270	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	82726	84546	+							HMPREF1871_00688	1821		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	82726	84546	+	KXB58022.1			GTP-binding protein LepA			HMPREF1871_00688	1821	606	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	84539	85684	+							HMPREF1871_00689	1146		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	84539	85684	+	KXB58023.1			putative oxygen-independent coproporphyrinogen III oxidase			HMPREF1871_00689	1146	381	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	85782	87884	+							HMPREF1871_00690	2103		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	85782	87884	+	KXB58024.1			polyribonucleotide nucleotidyltransferase			HMPREF1871_00690	2103	700	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	87897	88136	+							HMPREF1871_00691	240		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	87897	88136	+	KXB58025.1			hypothetical protein			HMPREF1871_00691	240	79	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	88151	88702	+							HMPREF1871_00692	552		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	88151	88702	+	KXB58026.1			RNA methyltransferase, RsmD family			HMPREF1871_00692	552	183	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	88706	89206	+							HMPREF1871_00693	501		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	88706	89206	+	KXB58027.1			pantetheine-phosphate adenylyltransferase			HMPREF1871_00693	501	166	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	89203	90294	+							HMPREF1871_00694	1092		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	89203	90294	+	KXB58028.1			putative undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase			HMPREF1871_00694	1092	363	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	90281	90901	+							HMPREF1871_00695	621		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	90281	90901	+	KXB58029.1			PAP2 family protein			HMPREF1871_00695	621	206	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	90888	91142	+							HMPREF1871_00696	255		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	90888	91142	+	KXB58030.1			hypothetical protein			HMPREF1871_00696	255	84	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	91117	92595	+							HMPREF1871_00697	1479		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	91117	92595	+	KXB58031.1			sodium/pantothenate symporter			HMPREF1871_00697	1479	492	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	92592	92765	+							HMPREF1871_00698	174		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	92592	92765	+	KXB58032.1			hypothetical protein			HMPREF1871_00698	174	57	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	92778	93236	+							HMPREF1871_00699	459		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	92778	93236	+	KXB58033.1			LysM domain protein			HMPREF1871_00699	459	152	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	93345	94568	+							HMPREF1871_00700	1224		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	93345	94568	+	KXB58034.1			ATP-dependent Clp protease, ATP-binding subunit ClpX			HMPREF1871_00700	1224	407	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	94580	96880	+							HMPREF1871_00701	2301		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	94580	96880	+	KXB58035.1			endopeptidase La			HMPREF1871_00701	2301	766	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	96883	97470	+							HMPREF1871_00702	588		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	96883	97470	+	KXB58036.1			ribosome biogenesis GTP-binding protein YsxC			HMPREF1871_00702	588	195	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	97495	97872	+							HMPREF1871_00703	378		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	97495	97872	+	KXB58037.1			holo-[acyl-carrier-protein] synthase			HMPREF1871_00703	378	125	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	97853	98998	+							HMPREF1871_00704	1146		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	97853	98998	+	KXB58038.1			alanine racemase			HMPREF1871_00704	1146	381	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	99214	101019	+							HMPREF1871_00705	1806		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	99214	101019	+	KXB58039.1			acyltransferase			HMPREF1871_00705	1806	601	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	101165	101875	+							HMPREF1871_00706	711		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	101165	101875	+	KXB58040.1			purine nucleoside phosphorylase			HMPREF1871_00706	711	236	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	101909	103624	+							HMPREF1871_00707	1716		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	101909	103624	+	KXB58041.1			putative phosphoglucomutase			HMPREF1871_00707	1716	571	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	103659	104159	+							HMPREF1871_00708	501		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	103659	104159	+	KXB58042.1			thioesterase family protein			HMPREF1871_00708	501	166	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	104163	105389	+							HMPREF1871_00709	1227		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	104163	105389	+	KXB58043.1			peptidase T			HMPREF1871_00709	1227	408	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	105458	107302	+							HMPREF1871_00710	1845		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	105458	107302	+	KXB58044.1			GTP-binding protein TypA			HMPREF1871_00710	1845	614	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	107329	108060	+							HMPREF1871_00711	732		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	107329	108060	+	KXB58045.1			putative neutral zinc metallopeptidase			HMPREF1871_00711	732	243	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	108526	108864	+							HMPREF1871_00712	339		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	108526	108864	+	KXB58046.1			hypothetical protein			HMPREF1871_00712	339	112	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	108876	109262	+							HMPREF1871_00713	387		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	108876	109262	+	KXB58047.1			transcription antitermination factor NusB			HMPREF1871_00713	387	128	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	109264	110541	+							HMPREF1871_00714	1278		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	109264	110541	+	KXB58048.1			exodeoxyribonuclease VII, large subunit			HMPREF1871_00714	1278	425	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	110534	110740	+							HMPREF1871_00715	207		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	110534	110740	+	KXB58049.1			exodeoxyribonuclease VII, small subunit			HMPREF1871_00715	207	68	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	110727	111590	+							HMPREF1871_00716	864		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	110727	111590	+	KXB58050.1			putative geranyltranstransferase			HMPREF1871_00716	864	287	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	111633	112874	+							HMPREF1871_00717	1242		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	111633	112874	+	KXB58051.1			aminotransferase, class I/II			HMPREF1871_00717	1242	413	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	113052	113714	+							HMPREF1871_00718	663		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959874.1	113052	113714	+	KXB58052.1			metallo-beta-lactamase domain protein			HMPREF1871_00718	663	220	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959875.1	1	614	+							HMPREF1871_00719	614		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959875.1	1	614	+	KXB57957.1			transposase			HMPREF1871_00719	614	203	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959875.1	638	1432	+							HMPREF1871_00720	795		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959875.1	638	1432	+	KXB57958.1			integrase core domain protein			HMPREF1871_00720	795	264	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959876.1	1	1434	-							HMPREF1871_00721	1434		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959876.1	1	1434	-	KXB57938.1			repeat protein			HMPREF1871_00721	1434	478	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959876.1	1845	6121	+							HMPREF1871_00722	4277		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959876.1	1845	6121	+	KXB57939.1			hypothetical protein			HMPREF1871_00722	4277	1425	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	1	181	+							HMPREF1871_00723	181		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	1	181	+	KXB57931.1			hypothetical protein			HMPREF1871_00723	181	59	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	188	319	-							HMPREF1871_00724	132		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	188	319	-	KXB57932.1			hypothetical protein			HMPREF1871_00724	132	43	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	321	784	+							HMPREF1871_00725	464		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959877.1	321	784	+	KXB57933.1			hypothetical protein			HMPREF1871_00725	464	154	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959878.1	1	3415	-							HMPREF1871_00726	3415		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959878.1	1	3415	-	KXB57918.1			hypothetical protein			HMPREF1871_00726	3415	1138	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959878.1	3648	3809	-							HMPREF1871_00727	162		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959878.1	3648	3809	-	KXB57919.1			hypothetical protein			HMPREF1871_00727	162	53	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	1	823	-							HMPREF1871_00728	823		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	1	823	-	KXB57913.1			GA module			HMPREF1871_00728	823	274	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	845	2125	-							HMPREF1871_00729	1281		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	845	2125	-	KXB57914.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF1871_00729	1281	426	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	2221	2457	-							HMPREF1871_00730	237		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	2221	2457	-	KXB57915.1			hypothetical protein			HMPREF1871_00730	237	78	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	2558	3097	-							HMPREF1871_00731	540		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	2558	3097	-	KXB57875.1			iron transport-associated domain protein			HMPREF1871_00731	540	180	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	3125	3895	-							HMPREF1871_00732	771		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	3125	3895	-	KXB57876.1			putative ferrichrome ABC transporter, ATP-binding protein FhuC			HMPREF1871_00732	771	256	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	3888	4853	-							HMPREF1871_00733	966		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	3888	4853	-	KXB57877.1			iron chelate uptake ABC transporter, FeCT family, permease protein			HMPREF1871_00733	966	321	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	4860	5813	-							HMPREF1871_00734	954		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	4860	5813	-	KXB57878.1			heme ABC transporter, heme-binding protein isdE			HMPREF1871_00734	954	317	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	5813	7153	-							HMPREF1871_00736	1341		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	5813	7153	-	KXB57880.1			iron transport-associated domain protein			HMPREF1871_00736	1341	446	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7152	7325	+							HMPREF1871_00735	174		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7152	7325	+	KXB57879.1			hypothetical protein			HMPREF1871_00735	174	57	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7298	7555	-							HMPREF1871_00737	258		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7298	7555	-	KXB57881.1			hypothetical protein			HMPREF1871_00737	258	85	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7555	7938	-							HMPREF1871_00738	384		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	7555	7938	-	KXB57882.1			hypothetical protein			HMPREF1871_00738	384	127	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	8145	9461	-							HMPREF1871_00739	1317		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	8145	9461	-	KXB57883.1			phosphopyruvate hydratase			HMPREF1871_00739	1317	438	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	9625	10389	-							HMPREF1871_00740	765		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	9625	10389	-	KXB57884.1			triose-phosphate isomerase			HMPREF1871_00740	765	254	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	10660	11856	-							HMPREF1871_00741	1197		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	10660	11856	-	KXB57885.1			phosphoglycerate kinase			HMPREF1871_00741	1197	398	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	11939	12946	-							HMPREF1871_00742	1008		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	11939	12946	-	KXB57886.1			glyceraldehyde-3-phosphate dehydrogenase, type I			HMPREF1871_00742	1008	335	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	13103	14137	-							HMPREF1871_00743	1035		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	13103	14137	-	KXB57887.1			sugar-binding domain protein			HMPREF1871_00743	1035	344	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	14654	15001	+							HMPREF1871_00744	348		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959879.1	14654	15001	+	KXB57888.1			ribosomal protein L19			HMPREF1871_00744	348	115	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959880.1	262	1263	-							HMPREF1871_00745	1002		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959880.1	262	1263	-	KXB57861.1			hypothetical protein			HMPREF1871_00745	1002	333	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959880.1	1824	3792	-							HMPREF1871_00746	1969		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959880.1	1824	3792	-	KXB57862.1			putative aldehyde-alcohol dehydrogenase 2			HMPREF1871_00746	1969	655	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	1	2991	-							HMPREF1871_00747	2991		partial
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	1	2991	-	KXB57832.1			rhodanese-like protein			HMPREF1871_00747	2991	997	partial
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	3247	4446	+							HMPREF1871_00748	1200		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	3247	4446	+	KXB57833.1			efflux ABC transporter, permease protein			HMPREF1871_00748	1200	399	
gene	protein_coding	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	4456	5100	+							HMPREF1871_00749	645		
CDS	with_protein	GCA_001553005.1	Primary Assembly	unplaced scaffold		KQ959881.1	4456	5100	+	KXB57834.1			ABC transporter, ATP-binding protein			HMPREF1871_00749	645	214	
